Date,Code,Name,Close,EMA9,EMA20,EMA_GAP_PCT,MACD,MACD_SIGNAL,MACD_HIST_T,CCI20,A_SIGNAL,CCI_NEGATIVE_RISING,FROZEN_GROUP_A,PRE_CONTEXT_RANK,SignalDate,FrozenRuleVersion,ContextPass,FINAL_SELECTED
2026-09-04,4534,慶騰,29.9,29.85336529103297,30.751746580789316,2.9213992362878285,-1.070258259416704,-1.074365153416997,0.0041068940002928,-55.89749277944196,True,True,True,1,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,6988,威力暘-創,11.85,11.596400725742496,11.851394686552378,2.1515945384826347,-0.3349350880012025,-0.3508391375933969,0.0159040495921944,-33.486129800976634,True,True,True,2,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,2066,世德,54.7,54.50843555826067,56.149095464679625,2.921970323548675,-2.01381774477386,-2.0377118731447856,0.0238941283709257,-57.88483931195603,True,True,True,3,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,2923,鼎固-KY,25.6,25.05742499999355,26.063187868547296,3.8589403323431615,-1.2335539280219194,-1.28747889216212,0.0539249641402006,-25.360730821799866,True,True,True,4,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,4807,日成-KY,28.55,28.32662034724552,29.945033137471903,5.404611785856307,-2.051192550854058,-2.165809585348811,0.1146170344947532,-50.19157331717585,True,True,True,5,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,6579,研揚,150.5,148.0737928983265,151.1449849564836,2.031951016463647,-3.757409147293544,-3.877064041159284,0.1196548938657402,-35.53169734151324,True,True,True,6,2026-09-04,early_launch_top5_frozen_v1,False,False
2026-09-04,6691,洋基工程,619.0,618.3469845078461,633.0452994308274,2.32184251841008,-18.519320623348563,-19.13648027456652,0.6171596512179569,-58.32407790731232,True,True,True,7,2026-09-04,early_launch_top5_frozen_v1,False,False
